Epoca,Loss_Entropia_Cruzada
487,0.16987139760578562
488,0.16957218975266056
489,0.16927396334067213
490,0.16897671382787388
491,0.16868043669878116
492,0.16838512746418935
493,0.16809078166099384
494,0.16779739485201084
495,0.1675049626258002
496,0.16721348059648894
497,0.16692294440359687
498,0.16663334971186278
499,0.16634469221107262
500,0.16605696761588873
