Epoca,Loss_Entropia_Cruzada
163,0.31452929349698894
164,0.31425817184129573
165,0.3139877652294791
166,0.3137180694163233
167,0.313449081167503
168,0.313180798392736
169,0.3129132197838322
170,0.3126463442027973
171,0.3123801701222705
172,0.3121146953406463
173,0.3118499170369678
174,0.3115858320765638
175,0.31132243739110493
176,0.31105973025975586
177,0.3107977083927536
178,0.31053636982017246
179,0.310275712669494
180,0.31001573494616425
181,0.3097564344084812
182,0.30949780857158243
183,0.3092398548149636
184,0.3089825705296721
185,0.3087259532368476
186,0.30847000063405833
187,0.30821471056404626
188,0.3079600809336222
189,0.30770610962573397
190,0.3074527944422352
191,0.3072001330948742
192,0.3069481232386167
193,0.30669676252498096
194,0.30644604864909086
195,0.30619597937189047
196,0.30594655251293545
197,0.30569776592238396
198,0.3054496174478926
199,0.30520210491131705
200,0.3049552261032458
201,0.30470897879447983
202,0.3044633607566903
203,0.30421836978212313
204,0.30397400369448896
205,0.3037302603482685
206,0.3034871376189317
207,0.3032446333897954
208,0.3030027455415034
209,0.30276147194784436
210,0.30252081047828294
211,0.3022807590047244
212,0.3020413154087798
213,0.30180247758633394
214,0.3015642434479867
215,0.3013266109159594
216,0.30108957791944513
217,0.3008531423906777
218,0.30061730226328137
219,0.3003820554732324
220,0.3001473999616151
221,0.2999133336777611
222,0.2996798545814494
223,0.2994469606434689
224,0.29921464984462465
225,0.2989829201738804
226,0.29875176962653294
227,0.2985211962031174
228,0.29829119790930003
229,0.2980617727565575
230,0.29783291876316126
231,0.2976046339549617
232,0.2973769163656567
233,0.297149764036521
234,0.2969231750158067
235,0.29669714735813935
236,0.2964716791241769
237,0.29624676838064623
238,0.29602241320069633
239,0.29579861166438287
240,0.2955753618590764
241,0.2953526618796514
242,0.29513050982841915
243,0.29490890381487544
244,0.2946878419553869
245,0.2944673223729385
246,0.29424734319700985
247,0.2940279025635839
248,0.2938089986152345
249,0.29359062950122267
250,0.2933727933775438
251,0.2931554884069031
252,0.29293871275863886
253,0.2927224646086306
254,0.2925067421392352
255,0.29229154353927544
256,0.2920768670040791
257,0.29186271073554837
258,0.2916490729422254
259,0.2914359518393309
260,0.2912233456487591
261,0.2910112525990361
262,0.2907996709252565
263,0.29058859886901744
264,0.2903780346783659
265,0.29016797660776555
266,0.2899584229180795
267,0.28974937187656086
268,0.28954082175684365
269,0.28933277083892633
270,0.28912521740915037
271,0.2889181597601758
272,0.28871159619096126
273,0.2885055250067507
274,0.28829994451906865
275,0.28809485304572036
276,0.2878902489107933
277,0.28768613044465347
278,0.28748249598393577
279,0.28727934387152526
280,0.28707667245653284
281,0.28687448009426797
282,0.2866727651462108
283,0.2864715259799875
284,0.28627076096934645
285,0.2860704684941389
286,0.28587064694029957
287,0.285671294699828
288,0.2854724101707703
289,0.2852739917572017
290,0.2850760378692093
291,0.2848785469228771
292,0.28468151734027114
293,0.2844849475494276
294,0.2842888359843389
295,0.2840931810849407
296,0.28389798129709637
297,0.2837032350725799
298,0.2835089408690577
299,0.2833150971500682
300,0.2831217023850012
301,0.28292875504907733
302,0.2827362536233277
303,0.2825441965945739
304,0.28235258245540845
305,0.2821614097041761
306,0.2819706768449552
307,0.28178038238753966
308,0.28159052484742153
309,0.2814011027457735
310,0.2812121146094322
311,0.28102355897088177
312,0.2808354343682371
313,0.2806477393452273
314,0.2804604724511783
315,0.2802736322409955
316,0.2800872172751458
317,0.2799012261196387
318,0.2797156573460078
319,0.27953050953129155
320,0.2793457812580144
321,0.27916147111416784
322,0.27897757769319104
323,0.2787940995939531
324,0.2786110354207339
325,0.2784283837832061
326,0.2782461432964169
327,0.27806431258077047
328,0.27788289026201024
329,0.2777018749712008
330,0.2775212653447109
331,0.27734106002419545
332,0.27716125765657795
333,0.27698185689403265
334,0.27680285639396646
335,0.27662425481900094
336,0.276446050836954
337,0.27626824312082177
338,0.27609083034875986
339,0.27591381120406555
340,0.27573718437515876
341,0.27556094855556457
342,0.27538510244389475
343,0.27520964474382936
344,0.2750345741640995
345,0.2748598894184687
346,0.27468558922571573
347,0.2745116723096164
348,0.274338137398926
349,0.27416498322736194
350,0.27399220853358547
351,0.2738198120611842
352,0.27364779255865485
353,0.2734761487793846
354,0.27330487948163396
355,0.27313398342851875
356,0.27296345938799227
357,0.2727933061328277
358,0.27262352244059984
359,0.2724541070936678
360,0.27228505887915744
361,0.2721163765889432
362,0.2719480590196311
363,0.2717801049725406
364,0.2716125132536878
365,0.2714452826737673
366,0.27127841204813563
367,0.27111190019679304
368,0.2709457459443669
369,0.2707799481200938
370,0.2706145055578028
371,0.27044941709589776
372,0.27028468157734015
373,0.27012029784963193
374,0.26995626476479817
375,0.2697925811793702
376,0.2696292459543678
377,0.26946625795528273
378,0.2693036160520611
379,0.26914131911908695
380,0.2689793660351643
381,0.26881775568350125
382,0.2686564869516924
383,0.268495558731702
384,0.2683349699198474
385,0.268174719416782
386,0.26801480612747886
387,0.26785522896121344
388,0.2676959868315474
389,0.26753707865631166
390,0.2673785033575899
391,0.26722025986170206
392,0.2670623470991876
393,0.2669047640047891
394,0.2667475095174356
395,0.2665905825802265
396,0.2664339821404151
397,0.26627770714939175
398,0.2661217565626683
399,0.26596612933986113
400,0.26581082444467546
401,0.26565584084488886
402,0.2655011775123353
403,0.26534683342288884
404,0.26519280755644786
405,0.2650390988969189
406,0.2648857064322007
407,0.26473262915416823
408,0.2645798660586571
